sample_second,track_id,zone_id,foot_x_px,foot_y_px,ground_x_m,ground_y_m,velocity_x_m_s,velocity_y_m_s,speed_m_s,pixel_projected_zone_1s,ground_projected_zone_1s,confidence,tracking_state
63.8,105,3,141.5,419.0,29.602911,34.240718,-0.067711,-0.064274,0.093359,3,3,0.1877,detected
63.8,121,3,451.0,386.0,33.047874,30.857423,-2.804517,0.116411,2.806932,3,3,0.826,detected
63.8,167,0,1081.5,135.0,55.294267,29.878615,1.874285,-0.035182,1.874615,0,0,0.3535,detected
63.8,176,2,1773.0,431.0,39.114916,10.783351,3.195525,1.406741,3.491461,2,2,0.8483,detected
63.8,188,0,1126.0,137.0,55.490473,28.834653,1.946177,0.058024,1.947042,0,0,0.5082,detected
63.8,199,1,1533.0,229.0,50.459866,17.695287,1.436394,1.469839,2.055153,1,1,0.8351,detected
63.8,208,1,1607.5,210.0,52.609886,16.76697,1.611913,1.14483,1.977094,1,1,0.2737,detected
63.8,211,5,1637.5,889.0,23.682731,8.951226,-2.430355,-0.496856,2.480623,5,5,0.9282,detected
63.8,217,0,1248.0,140.0,56.31754,26.125696,2.467234,0.176616,2.473547,0,0,0.7285,detected
63.8,222,0,1186.5,142.0,55.525659,27.33012,2.288037,0.013495,2.288077,0,0,0.7124,detected
63.8,231,0,934.0,226.0,45.859777,28.718706,2.169645,0.386617,2.203823,0,0,0.6448,detected
63.8,241,2,1631.5,259.0,48.790981,15.316692,1.336377,1.34634,1.896981,1,1,0.5936,detected
63.8,243,1,1393.0,151.0,56.513275,22.674574,3.576375,0.16001,3.579952,1,1,0.5837,detected
63.8,245,0,777.5,195.0,47.160055,33.154446,3.029598,0.442712,3.061774,0,0,0.6229,detected
63.8,249,1,949.5,354.0,37.809934,24.132044,-2.257832,-0.130686,2.261611,4,4,0.8941,detected
63.8,255,2,1850.0,343.0,44.290087,10.690395,-0.391903,-0.390069,0.55294,2,2,0.5356,detected
63.8,258,1,1426.5,316.0,43.364243,17.602895,-2.565019,-0.059578,2.56571,1,1,0.924,detected
63.8,264,0,719.0,261.0,41.806494,31.20747,-3.045614,-0.074229,3.046519,0,0,0.1603,detected
63.8,265,4,793.0,571.0,27.970993,21.260769,1.976754,1.024326,2.226388,4,4,0.9003,detected
63.8,274,2,1696.5,258.0,49.26826,14.231941,1.249929,1.228367,1.752486,2,2,0.799,detected
63.8,281,0,749.5,237.0,43.694581,31.695112,-1.59596,0.585536,1.699983,0,0,0.532,detected
63.8,282,3,292.0,500.0,27.482388,29.421533,2.512037,0.053261,2.512601,3,3,0.7725,detected
63.8,283,4,464.5,711.0,22.393807,22.406637,2.776062,0.133822,2.779286,4,4,0.9099,detected
63.8,284,3,407.0,563.0,26.082433,26.203498,2.647521,-0.095231,2.649233,3,3,0.8613,detected
64.0,17,3,49.5,436.0,28.359566,34.796902,-0.015212,0.031402,0.034892,3,3,0.4258,detected
64.0,105,3,141.0,418.0,29.640336,34.286135,-0.004002,0.008565,0.009454,3,3,0.3166,detected
64.0,121,3,430.0,374.0,33.475608,31.630903,-1.780733,0.898451,1.994549,3,3,0.7464,detected
64.0,167,0,1089.0,130.0,55.899531,29.967284,2.11116,0.064687,2.112151,0,0,0.2731,detected
64.0,176,2,1764.0,436.0,38.822706,10.849383,2.447027,1.475214,2.857306,2,2,0.8718,detected
64.0,188,0,1132.5,132.0,56.086627,28.93512,2.086525,0.097596,2.088806,0,0,0.4745,detected
64.0,199,1,1524.0,225.0,50.72184,17.954789,1.92971,1.578767,2.493248,1,1,0.8217,detected
64.0,208,1,1600.0,205.0,52.997478,17.021918,2.057568,1.239795,2.402223,1,1,0.4151,detected
64.0,211,5,1642.5,908.0,23.312985,8.81321,-2.33424,-0.584366,2.406275,5,5,0.9119,detected
64.0,217,0,1254.0,137.0,56.696542,26.12623,2.388925,0.146852,2.393434,0,0,0.713,detected
64.0,222,0,1193.5,136.0,56.229157,27.450456,2.444178,0.040472,2.444513,0,0,0.6542,detected
64.0,231,0,938.0,221.0,46.275955,28.849737,2.176949,0.45793,2.224591,0,0,0.7675,detected
64.0,241,2,1621.5,249.0,49.492073,15.684509,1.736822,1.474285,2.278172,1,1,0.7567,detected
64.0,243,1,1402.0,144.0,57.334786,22.736073,3.647942,0.184313,3.652595,1,1,0.3684,detected
64.0,245,0,788.0,198.0,46.989934,32.793122,2.319302,0.037484,2.319604,0,0,0.7108,detected
64.0,249,1,940.0,362.0,37.328052,24.054671,-2.282461,-0.122733,2.285759,4,4,0.9314,detected
64.0,251,5,1902.5,1078.0,21.397943,6.3543,-0.309815,-0.031863,0.311449,5,5,0.2306,detected
64.0,255,2,1853.0,341.0,44.42381,10.671595,2.178439,-0.044427,2.178892,2,2,0.5784,detected
64.0,258,1,1418.5,326.0,42.680476,17.526615,-2.642167,-0.080916,2.643406,1,1,0.9019,detected
64.0,265,4,802.5,557.0,28.475145,21.41563,2.059765,0.903357,2.249152,4,4,0.888,detected
64.0,274,2,1683.5,252.0,49.650856,14.559071,1.325133,1.317607,1.868707,2,2,0.8244,detected
64.0,276,0,917.0,182.0,49.344562,30.990261,-1.673294,0.338766,1.707242,0,0,0.4321,detected
64.0,281,0,733.0,251.0,42.58606,31.38234,-2.854493,-0.074348,2.855461,0,0,0.6373,detected
64.0,282,3,314.0,488.0,28.036262,29.48718,2.420849,-0.09072,2.422548,3,3,0.8615,detected
64.0,283,4,493.0,698.0,22.850609,22.332931,2.745146,0.104793,2.747145,4,4,0.8554,detected
64.0,284,3,437.0,556.0,26.470802,25.996143,2.487015,-0.249584,2.499507,3,3,0.8654,detected
64.2,17,3,48.5,436.0,28.353485,34.809444,-0.021293,0.043943,0.04883,3,3,0.4235,detected
64.2,105,3,141.0,418.0,29.640336,34.286135,-0.003202,0.006852,0.007563,3,3,0.2852,detected
64.2,121,3,408.5,393.0,32.452667,31.268073,-2.316457,0.461831,2.362045,3,3,0.798,detected
64.2,167,0,1094.5,127.0,56.277336,29.999615,2.120945,0.097743,2.123196,0,0,0.1927,detected
64.2,176,2,1757.0,443.0,38.447244,10.869219,-0.061084,0.787146,0.789512,2,2,0.8707,detected
64.2,188,0,1138.0,130.0,56.355355,28.913547,2.070687,0.17032,2.07768,0,0,0.3333,detected
64.2,199,1,1516.0,224.0,50.743377,18.125672,1.477854,1.435217,2.060073,1,1,0.7987,detected
64.2,208,1,1592.0,199.0,53.477587,17.314523,1.585685,1.154153,1.961241,1,1,0.4274,detected
64.2,211,5,1646.5,938.0,22.735151,8.637023,-2.403024,-0.666531,2.49375,5,5,0.8869,detected
64.2,217,0,1259.0,132.0,57.289067,26.233768,2.32312,0.1206,2.326248,0,0,0.6131,detected
64.2,222,0,1201.0,133.0,56.624662,27.426363,2.365588,0.006428,2.365596,0,0,0.5713,detected
64.2,231,0,948.0,217.0,46.665723,28.82825,2.144261,0.393858,2.180133,0,0,0.732,detected
64.2,241,2,1610.5,245.0,49.730991,15.957601,1.777996,1.429714,2.281524,1,1,0.6922,detected
64.2,243,1,1410.5,138.0,58.061027,22.773192,3.593815,0.21356,3.600155,1,1,0.5009,detected
64.2,245,0,798.0,197.0,47.147311,32.642732,3.553493,0.917252,3.669967,0,0,0.6674,detected
64.2,249,1,925.5,368.0,36.925763,24.108812,-2.375238,-0.142023,2.37948,4,4,0.8936,detected
64.2,251,5,1902.5,1079.0,21.382113,6.352345,-0.242201,-0.026742,0.243673,5,5,0.2676,detected
64.2,255,2,1856.0,341.0,44.436651,10.630533,1.517477,-0.056028,1.518511,2,2,0.4471,detected
64.2,258,1,1411.0,331.0,42.32005,17.544626,-2.543124,-0.051543,2.543646,1,1,0.8907,detected
64.2,264,0,683.5,281.0,40.261645,31.006944,-3.474342,-0.342329,3.491166,3,3,0.2345,detected
64.2,265,4,814.5,548.0,28.838731,21.444947,2.117633,0.784907,2.258418,4,4,0.8699,detected
64.2,274,2,1671.0,250.0,49.730441,14.809454,1.234412,1.374595,1.847507,1,1,0.7728,detected
64.2,276,0,908.0,188.0,48.749814,30.885271,-2.861529,-0.27354,2.874574,0,0,0.6292,detected
64.2,281,0,717.0,261.0,41.792642,31.243978,-3.630098,-0.509321,3.665654,0,0,0.5256,detected
64.2,282,3,333.0,479.0,28.476263,29.501968,2.461992,0.018696,2.462063,3,3,0.7692,detected
64.2,283,4,521.5,679.0,23.467749,22.367697,2.708196,0.008357,2.708209,4,4,0.8335,detected
64.2,284,3,462.0,543.0,27.028911,25.998236,2.22359,-0.498559,2.278796,3,3,0.8623,detected
64.4,17,3,48.0,436.0,28.350445,34.81571,-0.027377,0.056498,0.062782,3,3,0.4453,detected
64.4,105,3,141.0,418.0,29.640336,34.286135,0.037425,0.045416,0.058849,3,3,0.3365,detected
64.4,121,3,395.0,399.0,32.095863,31.260089,-2.118277,0.511097,2.179064,3,3,0.3433,detected
64.4,167,0,1101.5,123.0,56.784547,30.050571,2.134108,0.142529,2.138862,0,0,0.4298,detected
64.4,176,2,1749.5,452.0,37.979928,10.875542,-1.414154,0.390791,1.467156,2,2,0.4992,detected
64.4,188,0,1144.5,126.0,56.856229,28.967255,1.992398,0.136689,1.997081,0,0,0.4853,detected
64.4,199,1,1510.5,216.0,51.375278,18.42529,1.630289,1.404751,2.152015,1,1,0.7489,detected
64.4,208,1,1581.5,193.0,53.948916,17.660748,1.933664,1.329628,2.346693,1,1,0.4102,detected
64.4,211,5,1655.5,959.0,22.372714,8.469221,-2.245971,-0.696339,2.35144,5,5,0.9295,detected
64.4,217,0,1264.0,129.0,57.668947,26.256266,2.239232,0.090417,2.241057,0,0,0.6217,detected
64.4,222,0,1207.5,131.0,56.905056,27.378065,2.057688,-0.085667,2.059471,0,0,0.6098,detected
64.4,231,0,959.0,216.0,46.829369,28.663064,1.952677,0.225031,1.965601,0,0,0.8156,detected
64.4,241,1,1600.5,245.0,49.662505,16.133399,1.411975,1.332136,1.9412,1,1,0.7052,detected
64.4,243,1,1418.5,131.0,58.90868,22.858464,3.866312,0.309094,3.878648,1,1,0.3577,detected
64.4,245,0,808.5,196.0,47.309065,32.48223,0.418164,-1.126072,1.201208,0,0,0.6926,detected
64.4,249,1,910.5,377.0,36.376365,24.088181,-2.337024,-0.099618,2.339146,4,4,0.888,detected
64.4,251,5,1902.0,1079.0,21.379864,6.355392,-0.115806,-0.007672,0.11606,5,5,0.2569,detected
64.4,255,2,1861.0,341.0,44.457839,10.562307,0.859654,-0.122353,0.868318,2,2,0.2708,detected
64.4,258,1,1401.0,339.0,41.767433,17.541668,-2.50442,-0.017827,2.504483,1,1,0.9196,detected
64.4,264,0,666.0,291.0,39.522202,30.907189,-3.092634,-0.173395,3.097491,3,3,0.2404,detected
64.4,265,4,824.0,535.0,29.331847,21.585852,2.136176,0.624795,2.225673,4,4,0.8905,detected
64.4,274,2,1659.0,248.0,49.812126,15.053572,0.928435,1.356944,1.644168,1,1,0.7173,detected
64.4,276,0,898.0,194.0,48.159097,30.802199,-3.089368,-0.403639,3.115625,0,0,0.5162,detected
64.4,281,0,704.5,268.0,41.241678,31.173282,-4.012811,-0.774888,4.086943,0,3,0.5914,detected
64.4,282,3,358.0,472.0,28.886457,29.369954,2.542005,0.018536,2.542073,3,3,0.6586,detected
64.4,283,4,550.5,661.0,24.081223,22.378911,2.74848,0.036699,2.748725,4,4,0.8692,detected
64.4,284,3,480.5,531.0,27.529906,26.059557,2.361769,-0.344557,2.386771,3,3,0.8631,detected
64.6,17,3,48.5,436.0,28.353485,34.809444,-0.021293,0.043943,0.04883,3,3,0.3824,detected
64.6,105,3,141.0,418.0,29.640336,34.286135,0.037425,0.045416,0.058849,3,3,0.2895,detected
64.6,167,0,1109.5,122.0,56.971231,29.926891,2.057467,0.047579,2.058017,0,0,0.4537,detected
64.6,176,2,1741.0,457.0,37.700739,10.934587,-1.824037,0.236138,1.839258,2,2,0.8578,detected
64.6,188,0,1152.0,123.0,57.261764,28.950969,2.133951,0.152534,2.139395,0,0,0.5225,detected
64.6,199,1,1505.5,210.0,51.852704,18.67134,1.875981,1.346018,2.308911,1,1,0.6955,detected
64.6,208,1,1572.0,189.0,54.249796,17.943657,2.458132,1.510449,2.885112,1,1,0.1625,detected
64.6,211,5,1662.0,988.0,21.867448,8.294767,-2.43729,-0.803824,2.566421,5,5,0.9268,detected
64.6,217,0,1269.5,126.0,58.057701,26.268172,2.334845,0.205958,2.343911,0,0,0.6649,detected
64.6,222,0,1216.0,126.0,57.540196,27.422941,2.307828,-0.006858,2.307838,0,0,0.657,detected
64.6,231,0,969.0,214.0,47.065852,28.557711,1.769679,0.039198,1.770113,0,0,0.8645,detected
64.6,241,1,1590.0,244.0,49.668244,16.33935,1.110002,1.277197,1.69214,1,1,0.8029,detected
64.6,243,1,1422.0,126.0,59.506008,22.968576,3.680332,0.350059,3.696943,1,1,0.5264,detected
64.6,245,0,818.0,190.0,47.885198,32.589455,0.906429,-0.706239,1.149081,0,0,0.6786,detected
64.6,249,4,896.0,384.0,35.939643,24.11453,-2.358926,-0.104304,2.361231,4,4,0.8742,detected
64.6,251,5,1902.0,1079.0,21.379864,6.355392,-0.083885,-0.003715,0.083967,5,5,0.2849,detected
64.6,255,2,1866.0,336.0,44.782732,10.549325,0.688061,-0.155578,0.705431,2,2,0.2708,predicted
64.6,258,1,1391.0,345.0,41.342733,17.578337,-2.532642,-0.031979,2.532843,1,1,0.9061,detected
64.6,264,0,646.0,300.0,38.845,30.894037,-3.08421,-0.210141,3.09136,3,3,0.2404,predicted
64.6,265,4,832.0,527.0,29.653629,21.647352,2.12651,0.554248,2.197552,4,4,0.892,detected
64.6,274,2,1648.0,242.0,50.215039,15.360653,1.104729,1.381377,1.768793,1,1,0.7886,detected
64.6,276,0,888.0,201.0,47.497299,30.675063,-3.078771,-0.52533,3.123268,0,0,0.6903,detected
64.6,281,0,690.5,275.0,40.691176,31.131173,-4.465177,-1.078255,4.593522,3,3,0.4793,detected
64.6,282,3,371.0,459.0,29.458761,29.592553,2.49801,0.065269,2.498863,3,3,0.7903,detected
64.6,283,4,576.5,652.0,24.455534,22.254238,2.72912,0.034531,2.729339,4,4,0.9147,detected
64.6,284,3,502.0,523.0,27.923432,25.980526,2.350904,-0.34069,2.375462,3,3,0.8587,detected
64.8,17,3,50.0,436.0,28.362607,34.790627,-0.012171,0.025127,0.027919,3,3,0.3299,detected
64.8,105,3,141.0,418.0,29.640336,34.286135,0.037425,0.045416,0.058849,3,3,0.1955,detected
64.8,121,3,345.5,430.0,30.453528,30.916298,-2.594345,0.058875,2.595013,3,3,0.8047,detected
64.8,167,0,1115.0,120.0,57.247802,29.908426,1.953534,0.029811,1.953762,0,0,0.3683,detected
64.8,176,2,1733.0,471.0,37.016906,10.898164,-2.09801,0.114813,2.101149,2,2,0.8427,detected
64.8,188,0,1156.5,121.0,57.529863,28.950921,2.03939,0.116268,2.042702,0,0,0.455,detected
64.8,199,1,1497.5,207.0,52.050979,18.899817,1.591113,1.20453,1.995629,1,1,0.734,detected
64.8,208,1,1567.5,157.0,57.348708,18.892419,4.562133,2.046201,5.0,1,1,0.1811,detected
64.8,211,5,1668.0,1013.0,21.451753,8.148882,-2.230978,-0.802344,2.370869,5,5,0.9258,detected
64.8,217,0,1275.5,122.0,58.569472,26.313181,2.251932,0.187485,2.259723,0,0,0.4422,detected
64.8,222,0,1223.0,123.0,57.945232,27.408982,2.419573,0.078862,2.420858,0,0,0.5651,detected
64.8,231,0,976.0,207.0,47.686313,28.717069,1.826536,-0.001637,1.826537,0,0,0.7736,detected
64.8,235,0,1055.5,142.0,54.326601,30.084493,0.0,0.0,0.0,0,0,0.1686,detected
64.8,241,1,1578.5,242.0,49.745125,16.585386,0.954144,1.268694,1.587443,1,1,0.7218,detected
64.8,243,1,1431.5,121.0,60.168091,22.949293,3.654816,0.274719,3.665126,1,1,0.2642,detected
64.8,245,0,828.0,188.0,48.131822,32.487636,0.971767,-0.66681,1.178545,0,0,0.4602,detected
64.8,249,4,887.0,386.0,35.785807,24.193797,-2.024127,0.061753,2.025069,4,4,0.8796,detected
64.8,251,5,1903.0,1079.0,21.384362,6.3493,-0.016976,-0.006249,0.01809,5,5,0.2631,detected
64.8,255,2,1867.5,340.0,44.545477,10.484921,0.25539,-0.205474,0.327786,2,2,0.1542,detected
64.8,258,1,1380.0,351.0,40.917568,17.629848,-2.446675,0.026952,2.446823,1,1,0.8953,detected
64.8,264,0,630.5,308.0,38.271265,30.843793,-3.535229,-0.363677,3.553885,3,3,0.2174,detected
64.8,265,4,842.0,513.0,30.206845,21.808413,2.235852,0.547644,2.301944,4,4,0.9026,detected
64.8,274,2,1635.0,239.0,50.370477,15.648445,1.102217,1.416504,1.794816,1,1,0.7641,detected
64.8,276,0,875.5,205.0,47.074335,30.735434,-2.837783,-0.318534,2.855604,0,0,0.6154,detected
64.8,281,0,671.5,288.0,39.743629,30.932366,-3.950952,-0.762746,4.023904,3,3,0.3285,detected
64.8,282,3,401.5,449.0,30.036918,29.472023,2.55453,0.05049,2.555029,3,3,0.7844,detected
64.8,283,4,594.0,632.0,25.091738,22.434583,2.697931,0.027946,2.698076,4,4,0.9012,detected
64.8,284,3,528.0,510.0,28.523075,25.968326,2.440642,-0.235172,2.451946,3,3,0.8512,detected
65.0,17,3,51.0,436.0,28.368692,34.778069,0.009126,-0.018833,0.020927,3,3,0.3647,detected
65.0,105,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.3516,detected
65.0,121,3,322.5,440.0,29.903707,30.911039,-3.571901,-0.719864,3.643718,3,3,0.8135,detected
65.0,167,0,1120.0,114.0,57.980121,30.10709,2.08059,0.139806,2.085282,0,0,0.2017,detected
65.0,176,2,1727.0,481.0,36.538838,10.876671,-2.283867,0.027287,2.28403,2,2,0.834,detected
65.0,188,0,1163.0,116.0,58.162942,29.055392,2.076314,0.120272,2.079795,0,0,0.425,detected
65.0,199,1,1488.5,204.0,52.242843,19.149463,1.521003,1.194674,1.934088,1,1,0.7632,detected
65.0,208,1,1563.0,133.0,59.888393,19.697314,4.661029,1.809643,5.0,1,1,0.4796,detected
65.0,211,5,1673.5,1027.0,21.235033,8.054181,-2.077952,-0.759029,2.21224,5,5,0.9182,detected
65.0,217,0,1281.0,119.0,58.967857,26.325438,2.271315,0.199209,2.280034,0,0,0.5454,detected
65.0,222,0,1228.0,121.0,58.220943,27.3923,1.991786,-0.058156,1.992635,0,0,0.6227,detected
65.0,231,0,981.5,204.0,47.97629,28.738709,1.700335,-0.111028,1.703956,0,0,0.6971,detected
65.0,235,0,1068.0,122.0,56.584355,30.834917,4.744777,1.577051,5.0,0,0,0.2335,detected
65.0,241,1,1568.5,235.0,50.233922,16.916536,0.741849,1.232027,1.438135,1,1,0.6945,detected
65.0,243,1,1441.0,117.0,60.722106,22.891572,3.38732,0.1555,3.390888,1,1,0.4885,detected
65.0,249,0,876.0,370.0,36.508515,24.800193,-0.819537,0.745522,1.1079,3,3,0.7349,detected
65.0,251,5,1903.0,1079.0,21.384362,6.3493,-0.013581,-0.004999,0.014472,5,5,0.2489,detected
65.0,255,2,1871.5,337.0,44.74419,10.463435,0.320381,-0.208159,0.382066,2,2,0.1542,predicted
65.0,258,1,1370.0,362.0,40.225817,17.567801,-2.454658,0.041185,2.455004,1,1,0.8944,detected
65.0,264,0,612.5,316.0,37.692624,30.837583,-3.211277,-0.211702,3.218247,0,3,0.1867,detected
65.0,265,4,854.0,503.0,30.639234,21.8638,2.164089,0.44817,2.210009,4,4,0.8129,detected
65.0,274,2,1623.0,236.0,50.532637,15.921836,0.881781,1.362764,1.623165,1,1,0.7807,detected
65.0,276,0,863.5,211.0,46.500859,30.69521,-2.843703,-0.295051,2.858969,0,0,0.5716,detected
65.0,281,0,654.5,297.0,39.081271,30.86631,-3.504789,-0.516031,3.542574,3,3,0.5035,detected
65.0,282,3,426.0,439.0,30.589517,29.43516,2.553255,-0.05202,2.553785,3,3,0.8789,detected
65.0,283,4,617.5,621.0,25.525571,22.374876,2.674963,0.041945,2.675292,4,4,0.7904,detected
65.0,284,3,554.0,503.0,28.922092,25.80073,2.45129,-0.195413,2.459067,3,3,0.8521,detected
65.2,17,3,51.0,436.0,28.368692,34.778069,0.015207,-0.031374,0.034865,3,3,0.2882,detected
65.2,105,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.2729,detected
65.2,121,3,303.0,453.0,29.271174,30.754381,-3.181493,-0.513692,3.222697,3,3,0.8067,detected
65.2,167,0,1125.5,111.0,58.381339,30.141226,2.104003,0.14161,2.108763,0,0,0.2453,detected
65.2,176,2,1719.5,488.0,36.192217,10.903257,-2.255027,0.034038,2.255283,2,2,0.8284,detected
65.2,188,0,1168.5,114.0,58.447635,29.033599,2.09228,0.120052,2.095721,0,0,0.3103,detected
65.2,199,1,1480.5,198.0,52.713317,19.464633,1.96994,1.33896,2.381907,1,1,0.7284,detected
65.2,208,1,1557.5,122.0,61.098545,20.163738,4.68339,1.750958,5.0,1,1,0.3419,detected
65.2,211,5,1678.5,1041.0,21.021156,7.965782,-1.713995,-0.671241,1.840745,5,5,0.8426,detected
65.2,217,0,1285.5,114.0,59.595381,26.44916,2.306314,0.215392,2.31635,0,0,0.411,detected
65.2,222,0,1232.5,116.0,58.84048,27.525918,2.215818,0.099555,2.218054,0,0,0.4773,detected
65.2,231,0,990.0,201.0,48.293008,28.703045,1.627285,-0.125205,1.632094,0,0,0.6527,detected
65.2,235,0,1065.5,118.0,57.009721,31.102205,4.675001,1.773236,5.0,0,0,0.151,detected
65.2,241,1,1558.5,231.0,50.486366,17.186493,0.755375,1.228891,1.442486,1,1,0.7838,detected
65.2,243,1,1451.0,113.0,61.28678,22.821738,3.225753,0.048546,3.226118,1,1,0.4885,predicted
65.2,249,3,860.0,388.0,35.520401,24.53879,-1.405362,0.429978,1.469668,3,3,0.78,detected
65.2,251,5,1902.5,1079.0,21.382113,6.352345,0.0,0.0,0.0,5,5,0.3055,detected
65.2,258,1,1361.0,368.0,39.832234,17.58814,-2.487816,0.043514,2.488197,1,1,0.9157,detected
65.2,264,0,599.5,315.0,37.663136,31.099448,-2.598509,0.092503,2.600155,3,3,0.1731,detected
65.2,265,4,864.5,492.0,31.109831,21.961281,2.2711,0.516333,2.329055,4,4,0.7602,detected
65.2,274,1,1610.0,235.0,50.525917,16.173916,0.795475,1.364462,1.579411,1,1,0.7189,detected
65.2,276,0,848.5,215.0,46.072543,30.80319,-2.677271,-0.082081,2.678529,0,0,0.4578,detected
65.2,281,0,635.5,303.0,38.597141,30.956357,-3.195502,-0.287621,3.20842,3,3,0.4544,detected
65.2,282,3,444.5,431.0,31.032991,29.420764,2.556728,-0.081204,2.558017,3,3,0.8355,detected
65.2,283,4,639.5,606.0,26.075708,22.410134,2.607959,0.042437,2.608304,4,4,0.8592,detected
65.2,284,3,576.0,493.0,29.411758,25.762344,2.382847,-0.235892,2.394495,3,3,0.8132,detected
65.4,17,3,51.0,436.0,28.368692,34.778069,0.018247,-0.037641,0.04183,3,3,0.3054,detected
65.4,105,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.2043,detected
65.4,121,3,281.0,463.0,28.754133,30.733818,-3.34173,-0.52627,3.382916,3,3,0.7123,detected
65.4,167,0,1131.0,108.0,58.787134,30.175744,2.002587,0.125172,2.006495,0,0,0.3279,detected
65.4,176,2,1711.0,499.0,35.674539,10.904095,-2.305389,0.028553,2.305566,5,5,0.8945,detected
65.4,188,0,1175.5,110.0,58.984301,29.07859,2.128072,0.111336,2.130982,0,0,0.3344,detected
65.4,199,1,1473.5,195.0,52.927246,19.68221,1.551968,1.256919,1.997111,1,1,0.6978,detected
65.4,208,1,1550.5,118.0,61.513293,20.447372,4.691766,1.728389,5.0,1,1,0.277,detected
65.4,211,5,1684.5,1055.0,20.81631,7.872587,-1.556404,-0.596634,1.666843,5,5,0.7647,detected
65.4,217,0,1287.5,111.0,59.970473,26.540024,2.301526,0.283758,2.318952,0,0,0.3997,detected
65.4,222,0,1236.5,112.0,59.348286,27.625705,2.44323,0.24764,2.455748,0,0,0.4697,detected
65.4,231,0,998.5,197.0,48.697605,28.709804,1.868236,0.04674,1.868821,0,0,0.5847,detected
65.4,235,0,1062.5,118.0,56.981886,31.16852,4.425475,1.80671,4.780066,0,0,0.1652,detected
65.4,241,1,1548.5,228.0,50.658814,17.436714,0.996309,1.303315,1.640507,1,1,0.7481,detected
65.4,245,0,856.0,173.0,49.667729,32.677321,2.358664,0.195091,2.366718,0,0,0.1628,detected
65.4,249,4,842.5,408.0,34.473712,24.257753,-1.902653,0.169572,1.910194,3,3,0.8632,detected
65.4,251,5,1902.5,1079.0,21.382113,6.352345,0.002249,-0.003046,0.003786,5,5,0.2879,detected
65.4,255,2,1871.5,307.0,46.641411,10.804956,2.183573,0.242649,2.197013,2,2,0.2078,detected
65.4,258,1,1350.5,376.0,39.327036,17.592394,-2.440397,0.050726,2.440924,1,1,0.8915,detected
65.4,264,3,579.5,325.0,36.971081,31.046903,-2.551121,0.139714,2.554944,3,3,0.1915,detected
65.4,265,4,874.5,482.0,31.549775,22.045936,2.217928,0.460084,2.265145,4,4,0.8426,detected
65.4,274,1,1598.0,233.0,50.605778,16.43097,0.793653,1.377397,1.589688,1,1,0.7012,detected
65.4,276,0,837.0,222.0,45.444472,30.709695,-2.714624,-0.092504,2.7162,0,0,0.4191,detected
65.4,281,0,621.0,306.0,38.32438,31.087606,-2.917298,-0.085676,2.918556,3,3,0.5236,detected
65.4,282,3,466.5,426.0,31.378978,29.256174,2.492521,-0.113781,2.495116,3,3,0.8085,detected
65.4,283,4,666.5,591.0,26.667355,22.386646,2.586132,0.007735,2.586144,4,4,0.9005,detected
65.4,284,3,595.0,482.0,29.930619,25.790415,2.400713,-0.269143,2.415753,3,3,0.6447,detected
65.6,17,3,51.5,436.0,28.371735,34.771786,0.01825,-0.037657,0.041846,3,3,0.3123,detected
65.6,105,3,141.0,418.0,29.640336,34.286135,0.0,0.0,0.0,3,3,0.2925,detected
65.6,121,3,256.0,477.0,28.084473,30.623647,-2.961319,-0.365813,2.983828,3,3,0.7305,detected
65.6,167,0,1138.0,105.0,59.212201,30.17684,2.24097,0.24995,2.254866,0,0,0.5422,detected
65.6,176,2,1701.0,506.0,35.326262,10.961517,-2.374477,0.02693,2.37463,5,5,0.8846,detected
65.6,188,0,1179.5,107.0,59.379788,29.140755,2.118023,0.189786,2.126509,0,0,0.3818,detected
65.6,199,1,1467.5,190.0,53.335423,19.939664,1.48272,1.268324,1.95118,1,1,0.678,detected
